comment,label
Allah şəhidlərimizə rəhmət eləsin məkanları cənnət olsun nur içində yatsınlar. Amin 🤲😞,2
Əla Əhsən ✊💪 Gözəl İrəli Azərbaycan Yaşasın Azərbaycan,2
ne Atet? 30 ildi xawdan yeyib yaxwi olacag gedirsiz itilin ordan,0
Tam azad olunmuyunca diyandi yoxdu,0
"Hanı dediq tarix bəyənmədim abunəlikdən çıxdım. Yalan ,şablon sözlərdən, gic gic xəbərlərdən bezdiy",0
"Durmadan irəli, Azərbaycan əsgəri!!!",2
Sizin kanali corniye atdim bezdirdiz kanala abune olun yalan melumatlara gore,0
Dilde demey asandir!sonuna qeder gedince nece nece ogullar qirili ve girilacaq!!!,0
Gedirsen sen?,1
xtq zirttt geder,0
Son nefes demey asandi!ama orda bizim korpe korpe esgerler girilir analar gozuyawli qalir sagalmaz yaralar vurulur bu millete!bes yazig deyilmi o canlara!ne yawadilarki ne gun gorduler!aparin dadawlarin balasin vuruwsun son nefesine kimi!,1
duz deurrszzz ele analardan biri.men 😢,1
caann anammm Allah komey olsun bu millete!,2
Allah köməyiniz olsun xanım.Oğlunuz sağ salamat qayıtsın amin,2
Arxi kecey sonra ura deyey!,2
Yasa Azerbaycan ogullari ! Esq olsun sizlere !Allah size komey olsun ! Amin igidler canavarlarmz pelenglermz sirlermiz allah size hemise yardmci olsun ! Merd ogullarimiz,2
ALLAH ESGERLERMİZE GUC VE CAN SAGLİGİ VERSİN,2
Allah hamiyila komek olsun icindede  menim yoldawim cox darixiram oncun,2
İnsallah tez biter allah esger qardaslarimizi qorusun,2
Zehmet olmasa oz dilinizde yazin!,1
Mawallah mawallah Allah esgerlerimize komek olsun Amin Allah bu haqq  savawinda torpaqlarimizi Inwaallah qaytaracagiq,2
Hani deqiq tarix?,1
Sagol  Azerbaycan esgerleri sizi Allah qurusun,2
BESDIRIN KANALA ABUNE OLUN HA OLUN ..B3ZDIK YALAN YALAN  ALLAH BELANIZI  VERSIN  SHEKILER DUZELDIB NELER  SOYLURSUZ  SHEKILE   AID  HECNE YOXDU,2
Allah qorusun.   Esgerlerimizi  gun o gun olsun.  Sad. Xeberleri. Esidek.   Allahim.   Amin,2
Maarif goycayli Ordumuza esq olsun Allah onlari qorsun is Allah Qelebe Bizimdir,2
Atetsen matetsen cekil qraga ireli azerbaycan esgeri,2
Allah ordumuzu qorusun.Sona qədər mübarizə aparılmalıdır.,2
Allah butun eskerleri qorusun sag salamat evine qayitsin Amin,2
18 oktyadr debayramlar bayrama qarlsacaq Insallah.,2
Yeni xoş xəbər ver ay göt abonenent sayın artırmaga can atma,0
İşğalçı qovulana qədər davam edəcək,2
"İrəli Azərbaycan Aslanları, dağların Boz qurdları irəli!!!",2
Bu gun doyuw dayansa cox kecmez olar qisas almagcun guclu bir odar vurarlar bize cox kinlidler ograwdar odurki ya qarabag verilsin bize yada ermeni ordusu ve xalqi cxsin ora bow qalsin sonra sulhle neylese otrub muzakire etmek olar,2
BU WEREFSIZLERI MEHV ETMEYINCE MUMKUN DEYIL,0
Yaşasın Ordumuz İlhamla ireli,2
ALLAH BUTUN ESGERLERIMIZI QORUSUN AMIN.,2
Çoxu Israil kombatcilarinin şəklidi,1
Bes yazmisan deqiq tarix aciglandi???,1
Torpaqlari almiynca dayanmaq yoxdur..,2
Insalla az itki vererek tezlikle biz qalib gelerik.Yasin Azerbaycan ve onun igid oqullari,2
Karabağ Azerbaycanındır,2
Qarabağsız dayanmasın,2
Qarabaq Azerbaycanindir. Vessalam. Var olsun Turkiye Azerbaycan.,2
Qardas sesin mifkafonda mono gelir sterio gelmir yeni:bir qulaqdan danisiq sesin gelir  obiri qulaqda ise mişqanin sesi gelir nese prablem var iki videonun ikisindede beledi,1
Yasasin Azerbaycan esgerleri,2
Muharibe ne vaxt bitecek ?,1
Ancaq Ireli,2
"Bəli,  sonuna  qədər  gedəcəyik. Eybi  yoxdut,  biz  ölsək  də  körpə  balalarımıza  bütöv  bir  AZƏRBAYCAN  bəxş  edəcəyik.  Bu  həm  də  şərəfimizdir.  ☝️Allah  bütün  şəhidlərə  rəhmət  etsin🤲",2
Hec bir dequq  tarix deyilmedi bu xeberde,0
Pox yeyir minsk indiyene kimi harda idiler niye temin etmirdiler indi bonba duwende tepelerine yalvaranda yada duwur tam bowaldilmamiw torpaqlar savaw dayanmayacag 3 bir dovlet meseleye qariwsa sozunu Pakistan Turkiyeyle daniwsin.,0
Ermneniler Azerbaycan xalqına 30 il erzinde vurduqları hem menevi ve hem maddi zererleri ödedikten sonra danışıqlar berpa edile ve iqtisadi proyektlerde iştirakına izn verile biler.,1
Allah bütün əsgərlərimizi qorusun.Amin.Allah heç bir valideyni gözü yaşlı qoymasın.Amin.Amin,2
Nəinki Qarabagi .7 rayonu.hələ Zəngəzur. İrəvan Goycə golu var.Onlari.da alib Butov Azərbaycani bərpa etməliyik.O zaman muharibə qurtarar.,0
"Can mənim 20 il bundan əvvəl Tovuzda əsgərlik elədiyim vaxtlardakı arzum indi həyata keçirilir 👍!!!Səbr-Əhsən Azərbaycan Aslanlarına, Əhsən Azərbaycan xalqına,bu qədər Səbr etdik,indi gərək işi kökündən həll edək və Qarabağı,ətraf rayonları tam azad edək işğalçı kafirlərdən!!!İrəli Azərbaycan Aslanları irəli!!!",2
Bu nun cixis yolu ancaq herbi yoldu vsye biz insanarnan barwiriq ve danwiriq eweylernen yox onlari ancaq sike sike teylesen.,0
Biz 30 ildi torpaq derdi cekib ve sebr edib 30 ile yaxin gozduyen doyuwken milletiy ve indi biz bir canavar kimi qarabaqa sarilmisiq bizi dunya birlewib gelse b3ke oleceyiy ama qarabaqi almamiw dayanmayacayiq,2
İlhamla ireli,2
Güya  vacib  ne dedi bu televızyadada dedilerde,1
Menim adim Kamandardi. Menim 55 yawim var. Menim iki gardawim birinci garabax muxarbesinde doyuwufler. Men ovaxti gardawdarima ve onlarin esker yoldawdarina otpuska gedende desdey olnuwam. Onlarin ayle uzularine ve onlarin xerbi hissede olan kamandirrlerine negeder gujim catibsa oz komeyimi ve minnatariglimi gostermjwem ve destey olmuwam.Indi Men her gun baxib Internete menim Azerbaycan gardawdarimin etiyi igitliye baxibda fexir edirem . Menim canim Azerbaycan eskerlerine gurban olsun. Imza sizin gardawiniz Kamandar. Opurem sizi. Esk olsun size. Yawasin Azerbaycan ve bizim mokterem menim cok hormet besdediyim rehmetly Heydar babanin oglu Ilxam Alieva Esk olsun cani sag olsun Yawasin Azerbaycan garabax Azerbaycandi hormelle.. Kamandar YANAO,2
Azerbaycan 1 qaris torpaqin alana qeder vurisacaq,2
O iraqa geden oqullar varidiye ISID e qoshulan vahabi xisletli sifetleri deyirdilerki Allah yolunda cihada gedirik saqqali itder ne oldu Allah yolunda gelinde Qarabagi xilas edin o ISID in ecinde tessufki bizim oz millerimizde varidi indi hansi deshiyde gizdenibsiz? O terroristleri kiraliyan Ermeniye gulle atinda hec olmasa olumlu itimli dunyada bir qeyretinuz olsun,1
Cox uzatmada    eyni sheyleri tekrarlama  konkret  danishin,0
"Bu minvalla ordumuz nəinki dağlıq qarabağı, heç ətraf 7 rayonu da ermənilərdən azad edə bilməyəcək. Düşmən qüvvələrinə xəbərdarlıq edir ki, bir də Tərtərə atəş açsanız sizi vuracam və yaxud da  ermənilərə vaxt verir ki, mülki əhalini çıxarın. Təbii ki bu vaxt ərzində ermənilər yenidən toparlanaraq ordumuza daha yaxşı müqavimət göstərirlər. Döyüşmək lazımdır, nəzakət qaydalarına əməl etmək yox. Bir iki günə putin barmağını ilhama yelləyəcək və o da həmişəki kimi qorxusundan müharibəni dayandıracaq və daha 30 il çəkəcək danışıqlar başlayacaq. Sonra balaca heydərin hakimiyyəti dövründə yenə bir iki təpə alıb sakitləşəcəyik.",0
Allah size yar olsun Azerbaycan esgeri🤲🏻,2
Allah Ərdoğana lənət eləsin. Sən demə O Şərəfsiz Azərbaycana gəlibki Qarabağda İsrailin əmri ilə özjnə hərbi paliqon qursun Vəhhabilərini töküb oraya. Hesab et Kərbəla qatillərinin Rəhbəridir Ərdoğan. Millət niyə bu qədər sevinir? Şiənin qənimidir. Azərbaycan 95%- xalqı şiədir. Qarabağ döyüşləri tezliylə dayandırılacaq. Xalqımız çox sadədir. Necə lazımdır aldadırlar. Axmaq olmaq lazım deyil. Qarabağı Şiə Müqavimət ordusu yalnız azad elə bilər. Ləbbəykə Ya Xameneyi !!,0
Qardaşim deynen ki gedeceyik şehidlerimizin qisasini alacayiq geberdeceyik şerefsizleri,0
gucumuz olsaydi bu 30il erzinde cooxdan alardig iwgal olunan torpaglarimizi!yenede girilib olen biz olacagiq ama o torpaglar geri gayidan deyil!,0
Lebbeyke ya xameyni ne deməkdir?,1
Sen hec vaxt esger arasina alinmayacaqsan,0
Vetene xeyanet allaha imam mehdiye Hz Mehemmede  xeyanetdir,0
Allahin leneti xomeyni ve xain Fars xalqini mehv edecey,0
imam mehdi sizin xainliyinizi gorur ey ecem siz kufe ehli imam huseyn qatilisiz,1
eyni xeberi vermeyden yorlulmadiz camahati yorduz,0
Niye?bir aciqlama verin gorek,1
Ne qeder emek itiren insansan eger insan demek olarsa isteyirsen 4 gunun icinde 20 %alina?gedsen o topun bonbanin qabaqina ele hunerin varsa,0
gotderi yoxdu qaqaş hamı oturub yad ölkələrdə bir balaca özlərin tutublar gotderinin açarın itiribler,0
belke pis menada demeyib!hami gorxurki bu geder girilib gedey sonrada ortaya birwey cixmaya!negede wehid veririy hergun axirda da deselerki Tramp deyir daa besdirin vsoo sobet oldu!!!yananda biz olacagiq yamanda!,1
Sus,0
"Xocalida camaatimiza soyqirim eden etmeniler hara ?? Bizim Ordumuz qocalari, qadinlari ,  uwaqlari oldirmeycin yox ,Torpaqlarimizi Azad Etmeycin Doyuwur",1
gulunc gulunc danismayin!zorlanan ana bacilarimiz yandirilib kul edilen korpelerimiz can deyildi bes???torpagi duwmene aciyqrag temizlemey olmur ve olmaz!!!ona gorede 30ildir bu gundeyik!,0
biz haqqin yanindayiq . ermeni deyilik bawa duwmursen?,1
sen bawa duwursenmi biz ermeniden de beter olmaliyigki gisas ala bilek ve gelebe cala bilek!dusmene acimagla zefere getmey olmaz!!!,0
"Keçmiş müdafiə naziri ilə 'Azad söhbət'. Rəhim Qazıyev Şuşanın getməsində rolu olduğunu düşünür? Özündən eşidin.
Orijinalı burada",1
"Əsas odur ki, Rəhim Qazıyev tuman satan, qumarbaz ali baş komandan olmayıb",1
hele bilmediymiz çox şeyler var,1
Rəsmi Qazıyev həpisdə yatdi bəs namussuz elburus Orucov niyə həpis olunmadi?,0
Torpagları satan hamıya bellidir.,0
 VERMISDI SUSANI PAY,0
BIZIM TORPAQLARIMZD QARABAX CANMDAN KECMEYE HAZRAM,2
Bir həqiqət var satdı torpaqları miləti erməniyə rusa qırdırdı nəslini nefdə dadandırdı Vəsalam,0
Rehim kimi cox oqlanlarimizi sindirdilar nahakdan Allah belalarin verecey vallah,0
"28 ildir nə üçün torpaqlar alınmır, lənətə gəlmişlər, ya alın torpaqları ya rədd olun cəhnnəmə, yoxsa bu xalq sizi cəhənnəmdən betər yerə göndərəcək😠",0
Allah Şehidlerimize Rehmet Etsin,2
satdi qarabağı ruslarin  qorxusundan,0
"AY MILLER BU ADAM KIWI KIMI
YATDI CIXDI NE ISTEYIRSINIZ?
RAHIM BEY SIZ LAZIMI  QEDER
VETENE XIDMET ETMISIZ.🙏🤗",1
Hər şey köz gabaglndadl çox şey körəçok birləşmək lazımdır hamllgnan,1
Bu qeder deyilen bohtanlara urek dozer ? Allah edaleti berqarar etsin ,1
"Usaqliqda butun xeberleri izleyirdim!Butun torpaqlar alindi geri,sonra vezife ustunde dava basladi, basa getirdiler,torpaqlar ondan sonra verildi,gece doyuse geden esgerlerimizi ozumuzkuler ermenilere satdilar.200 neferden 2 yarali canin qurtara bildi.2 qardas efqan doyusculer bir ermeni vertaliyotu qalxmaq isteyen kimi vurub salirdilar yere!bu efqan qardasi yatdiqi yerde oz kazarmamizda aqzina gulle ozumuzkiler vurdular.duzdu ermenilere komek geldi,gece gore bilen snayper quruplasmasi,ve...amma bu sayla onlar hec bir sey ede bilmezdiler ordumuz cekilmeseydi.gunu bu gun ordumuzda satqin zabitler faliyyet gosterir.icimizi temizlemeden hec bir sey ede bilmerik ey xalq!",0
RƏHİM QAZİYEVİN ŞİRİNQUŞU OLSUN. QEYRƏTSİZ MİLLƏT QEYRƏTƏ GƏLİNİR QALXIN AYAĞA. SÜRÜNÜRÜK TƏK MƏN ÇIXMAQLA DEYİL! !!!,0
Rəhim emi Fexrimizdi bizim. Kaş ki hamı Rəhim emi kimi vətənsevər olaydı.    Allahdan Rəhim əmiyə can sağlığı üzün ömür arzulayıram.,2
"satqınıydı xalq bunu bilirdi ancaq yaltaqlar,qorxaqlar ,satqınlar onu dövlət başına qoydular rusların(düşmənlərin) əli ilə",0
Lap  deyib burda nə var batıb gedirik ondan danışmaq lazımdır erməni özlərine dövlət qurur biz də Rəhim niyə bu sözü  demisən məntiqsiz sual nə qeder olar feto fars erməni ölkəni dağıdır Rəhim satqinlarin içində neynesin,0
"ay rehim qaziyev
sen orda canivi da qoysan o torpaglar gedeceydi 
evvelden tapsirilmisdi prezident kecmeyin qarsiligiydi o torpaglar",0
Allah komeyin olsun Rehim bey,2
Uca Azərbaycan xalqı bir gün torpaqlarını mütləq azad edəcək!,2
"Rəhim günahsızdır,hələ də bilməyənlər varsa ki torpaqları kim pay edib,mənim sözüm yoxdur.",0
"Goca Gurd bowinizi yedi, haminizida aldatdi soxdi hamzenin tolasine.",0
Reddolsun bu rejim,0
Mən sizə haq verirəm rəhim qaziyev,2
Azərbaycanın antik evladı Rəhim Qazıyev,1
Kişi faktlarnan danışır,1
"Şuşanı və ümumiyyətlə işğal olunmuş bütün torpaqları erməniyə ""analoqu"" olmayan ""dünya şöhrətli"" siyasətçi verib.",0
Yerin an düşük adamı,0
Sen kisi kimi kisisen.. ogulsan!!!,2
Bəs Şuşani kim təhfil verdi?,1
wereyet yarati torpaqlari iwqal etsinler miletin bawi qara baqa qariwsin ozu hakimiyete qelsin,0
Rəhimlik heç nə yoxuydu Rəhim mùəllim xalqini sevən insan olub. O vəzifəyə ģələndə çox işlər danişilib satilmişdi...satqinliq nətiçədində Qarabaģ ģetdi.,1
axrnci soz bes eder yeqin ,1
"Rəhim bəy satqın olsaydi,türmədə yatardı",0
Diktora  ƏHSƏN !,2
ELBURUS ORUCAV SATQINDI ..ŞUSADA ŞEHID OLAN OĞLANARIN/QIZLARIN.USAQLARIN HAMISIN CAVABDEHI ELBURUS ORUCOVDU.,0
Burda coxlari rehimi sayqin sayir. Eger o vaxt susada olsaydilar bele yazmazlar. Men ozum kosalar kendinde vurusurdum. 9 mayda biz hele kosalarda idik ermenilri geri oturtmuwduq. 10 mayda turwsu kendine geldik. Elburus orucov orda idi. Bizden soruwdu hardan gelirsiz dedik kosalardan o soruwdu ki bes ermeniler kendi goturmuyub? Dedik ki ermeniler boyuk itki verib qacdilar. Bize potron ver gedek susaya. Elbrus bizi boyuk kirse gonderdi ki gedin orani qoruyun. 19 mayda xeber aldiq ki lacina kimi her yer bowdu. Men yazdiqlarimi oralari taniyan biler. Ve biler ki satqinliq elburus edib,0
Bu satqın ruslara satıldı,0
Rehim bey bu xalqın dəyərli ogludu👍👍👍,2
Sen öl demisen (((,0
Qarabağ xəyanətin qurbanı oldu. Şuşa alınmaz qala idi,0
Bəs niyə Rəhim Gaziyev.Əli kərimli demirlər kim satıb.,0
Bu Rəhim demiyib ki sabah bura əsgərlər gəlməsə. Bu deyib ki sabah bizə Bakidan silah sursat göndərilməsə. İndi niyə o sözu burda dəyişirsiz ki?,1
Allahdan Ràhim Qaziyevà uzun ömūr dilàyirik!!!BU YOLDA ALLAH YAR VÀ YARDIMÇIMIZ OLSUN!!!Hàmišà Xalqimizin Qähräman OĞLUSUNUZ!!!!!!YAŞASIN AXH!!!,2
Kimə söyürsüzsə söyün amma rəhim qazıyevi müdafiə etməyin siz allah çünki hamı bilir ki Azərbaycanda bir nəfər alçaq  varsa oda məhz rəhim qazıyevdir,0
göz atmaqniz bes eder,1
Qəhbə olmusuz vətəni satmısız hamınız,0
Yalan deyir bu Satqin. Meydanda deyib. Hemin cixisindan sonra onu Susanin Komendanti teyin etdiler,0
"Duz deyir, Ebulfez Elcibey hakimiyyete getirmeye sebeb oldu.",1
SƏNİN KİMİ ÇATLAQLAR QİRDİRDİLAR MƏRD OGULLARİ ALBERT KİMİ ÖVLADLARİ,0
"Asas odur torpaqlar satildi, hakimyete gelmek ucun, Rehim olmayib, basqasida olsa gedeciydi, tapsiriq var iydi,.Odur indi   bizi sulh yedirdire yedizdire susdururlar, qardaslar qannan alinan torpaq qannan slinar, ermani qan tokub o bize qaytarmiyacaq, bir yolu var muharibe,",0
Müəllim ixtisası ilə müharibə şəraitində niyə nazir işləyirdi ?,1
Bəyənmədiyin hökümətin məhkəməsini əsas gətirirsən. ,0
Yekənə Ölkəyik ki Öz torpaxlarımızı Həm sərhədik Vallah gelməlidi Hələ əsirlərimiz Xaraba ermənistanda dı Ola uje bizə söyür vallah deyir tüpürm Azərbaycana tüpürüm millətə kim əsr Olsa bu sözü deyir deyinki səhf deyrəmdə ?? ELÇİBƏYİN BİR SÖZÜ VAR DONUZU DARIDAN DÖYƏ DÖYƏ ÇIXARMAQ LAZIMDI HƏLƏ Kİ ERMƏNİ YEDİZDİRİK)))),0
1 gun azad yasamaq 40 il boyunduruq altinda yasamaqdan yaxsidir,1
Yalan deyir videolara baxin 2 defe deyib hemin sozu. 16 mayda da deyib. Videolara baxsaz gorersiz.Yalan deyir bu xain.,0
Insallah totpagdi Alinacaq gec tez Amma Kişilermiz Merd Qardaslar Atalar itirdik bax onu Qaytara bilmeyeceyik.,1
"Bu insanın simasında yazılıb ki, onda Şuşanı satacaq ""hünər"" yoxdur... Bu insan riyaziyyat müəllimi olub, böyük siyasəti də olmayıb, sadəcə böyük xəyanətlərə, satqınlıqlara, oyunlara qurban gedib.",0
Elçibeyin Yolundan geden namussuz ola bilmez Rehim Qaziyevde Elçibeyde hamisini rejimiyle rus rejimi tora saldi,1
"BIR SOZDUR DEYILIB,dilim dilim olasan dilim.",1
ay rehim axır sende satışdında).  basıb kesmeyle deyilki.,0
Esil kişisen sen halaldi ananin sudu sene,2
yox daha nələr. 92ci ilin mayında Şuşa işğal ediləndə Azərbaycanda hakimiyyətdə deyildi heç. odur ki heç bunu deməyə də gərək yoxdu. o vaxtlar deyəsən Naxçıvan Ali Sovetinə sədrlik edirdi. necə oldu ki Naxçıvanda ola ola onun üzündən Şuşa getdi. öz səriştəsizliyimiz üzündən oldu demirlər. nə deyirlər.,1
haqqına girdiz,0
"Ay alçaq və satqın Qaziyev, səni boğazına qaynar kir tökmək lazımdır...satqın köpək oğglu. Şuşanı pula satdın",0
Axirinci sözderive gõre eşq olsun sene .Xoşum geldi sennen.,2
"Kimsən gedib Riyaziyyat dərsini de, sındən müdafiə naziri olar? Şərəfini satan. Sən ölməlisın Sizin kimilərin ucbatından torpaqlar getdi",0
"Yaxwide indi niye vuruwmurlar 
Ermenilernen.Rehim qaziyevin 
Ustune.yixmayin besdirin  bu oyunlari dayandirin.bu gunu fikirlewin",1
aye demisən Şuşa getsə başıma güllə vuracam ,0
Dememisen amma and icmisen ananin sudune,1
Yalansa  basin  batsin  susanin torpaxina,0
Deməmisən necə yani bütün milət bunu eşidib,0
Nə deyirsən sənə saq ol deyək?,1
Tfu qalustukuna və niyə ki sən müdafiə nazirisən özü olmayan nazirliyin rəhbərinə hər nə isə cəhənnəmliksiniz,0
qarabag kreslo davasinin qurbani oldu!elcibey siyasetci deyildi,0
Men rehim qaziyevle raziyam ,2
demisen  ozude bir nece defe tekrar etmisen  her kiwi dediyin etmir,1
Demisen petka.,0
siz onsuzda hec ne ede bilmeyecekdiz!!!,0
"ay bigeyrət suala çavab ver, bəs niyə başına caxmadın ? niyə rusun torpağına getdin ? niyə rusun torpağında xan kimi yaşadın ?",0
Ilhamla ireli,2
Qarabağı satan satdı udar ayrı yetden deydi,0
Gör o vaxtı Azərbaycan nə gündə olub,0
"Bu kişiye menim simpatıyam çoxdu 
Gəlin mentiqnen yanaşaq her şeyi sübutnan sübut edir ",2
bele bir oglu serliyib lekeliyib nece il turmede yatizdirib ne zulumler veribler ama sindirammiyiblar heyranam bele kisilere.canli efsanedi bu kisinin heyati,2
Rehim melim hami bilir qarabagi kim verib bilrik narahat olmayin,1
Xain.Şusanı verən satqın !!!!!,0
Heyif bu kisinin qedrini bilmirik,0
Bəs bir millət iki  dövlət niyə sizə silah vermədi. Bəs müsəlman dövlətləri türk dünyasi.,1
AY ALÇAQ AĞDAMDA QARŞIDURMANI SƏN YARATDIN ! MİN KANALA İŞLƏDİN !RƏHİM ALLAH SƏNİN EVİNİ  YIXSIN RƏHİM,0
"Bu hakimiyyət özünü təmizə çıxarmaq və yaxşı göstərmək üçün Rəhim Qazıyevə və Xalq Cəbhəsinə həqiqətə uyğun olmayan iyrənc qaralar yaxmağa çalışır. O zaman çoxsaylı satqın russkoyazıçnılar, hələ də vəzifələrdə oturmuş kommunistlər, alçaq və ruslara satılmış KQB-şnikləri işğalçılara qarşı  xalqımıza çox maneçiliklər edirdilər. Ermənilərə hərbi sirləri satırdılar, ordumuzun təchizatında təxribatlar edirdilər. İndi isə həyasızcasına Rəhim Qazıyevi və AXCP-ni günahkar kimi qələmə verməyə çalışırlar.",0
Wexsen men ewitmiwem  o vaxti,1
"Rəhim Qazıyevin yüz üzü var,ona inanmıram,o riykardir,tamahkardir,təxribatciligina isə onun tayı yoxdur. Allah belələrindən bizi qorusun.",0
Halal olsun vallah,2
SƏN LƏYAQƏTİNİ İTİRMİŞ BİRİSƏN.SÜRƏTİN OYUNLARINDA SƏNDƏ VARDIN.QƏLƏBƏNİN BİR ADDIMLIĞINDA VƏTƏNƏ ZƏRBƏ VURDUNUZ.,0
"Necede qorxaxdi aleee....ishide demey yerine dilini cheyneyir....ay blyaaa bu milletin nümayendeleri niye gorxax, yaltax....",0
Bu kisiinin hec bir gunahi olmayib Rehim beyi xalq yaxsi taniyir ve vaxtinda qiymegi verilecek,2
qulagimin şahidiyem  rehim dediki şuşa gedse başima gulle vuracam eyninde herbi forma başindada babagi varidi ozde otrag haldaydi o sozu deyende  şuşanin gedmesinde cox boyuk rolu olub rehim qaziyevin deyir deve girdi pambiga ele birdi gorunmur rehim xalq hamsin bilir,0
yawasin cenab ilham eliyev..!ALLAH sene uzun omur versin cenab ali bas komandan..!,2
"rəhim qazlyev vətənin bütövlüyü uğrunda,,suverinliyi uğrunda vuruşub:-bəs siz nə etmisiz?!",2
Alverçi it oğlu,0
Qeyret qeyret deye deye xeyanetlerini  ort -basdir etmek istiyir.,0
Sən rusiyanin kəşfiyyat İadarəsinin agenti olmusan və məhs aget olduğunçün şərait yaradılıb təhsil almısan....Tarixə xain kimi düşmüsən,0
Rəhim Qazıyev Elçibəy İsa Qəmbər hamısıvəzifəyə qoyduqları klounlar idi onları o vəzifəyə qoyub sonra özünü hakimiyyətə gətirdi,0
Salam olsun cəmi yaxcılara .deyirəm insan acizdi.nə özünüvə ' nədə ALLAHI allada bilməz .söhbəti yox hər adama insan dimey olmaz.belə  şeyləri bunlar bilməzlər.çünki Gözü bağlı adamlardı ...,1
Hec kimin haqqini yemek olmaz bu kisinin zehmeti cox olub,2
Hamisin satilanlardi.,0
Rahim an alcaq adamdu,0
"Niye getmedin ayin 8 ,I ondan qabag mudafie naziri olmayanda her gun gedirdin hemin gunde gedeydin",1
"söz yox ki,bütün hallarda xaindir. Amma Rəhim 1000 faiz xaindir.",0
kim satlb WUWANI? seenin kimiler siz satmlslz,0
Rəhim bəy ölkədədi ya xaricdə ?,1
Rehim Qziyev siz ozunuzde bir tarixde olduz,1
Rəhim Qazıyev kişi olub Rəhim Qazıyev . Azərbaycan milli qəhramanı dir.,2
İndiki arvadı qızı qəhbe almır bu torpaqlari,0
Milli satkinlar,0
Siz özünüz də görürsünüz ki bu yalan danışır.,0
Demedinmi bu gunde sesin qulagimdadi. Yalan danisma. Sadece Qarabag isgal olunmasaydi hakimiyyete gelmayeceydi Ilyusa da indi tuman satirdi,0
"ay çamahat inanmayın bu şərrəfsizə, bunun üzünnən zülümət yağır",0
"Elə bil arvad qeybəti edir, necə yəni mənim adımdan əmr veriblər? Məyər    müdafiə nazirinin rəsmi əmri olmur? Hər kəs bir birinin üstünə atır. Sürət Hüseynov Laçın Məmişova bir söz deyir, bu başqa bir söz deyir,Məliməmməd nağılı.....",0
Bu Adam indi lazim nazir,1
Bəy çox haqlıdır məncə,2
Hakimiyyet deyismelidi,1
"kimi dindirsen deyecek men hele dememishem men bele etmemishem,kim dediyi sozun ustunde durur ki,hamisi ele bil soz verib ki hakimiyyeti pisliyecem,xoshagelmez sozler ishledirler butun gunu",0
Hecbiriniz bir zibil olmamisiz.torpagi qoyub qacanda dushmende alarda.yeke yeke danishmaga hecbirinizin dili yoxdu.papaginiz yere girib,0
Rəhim bəyin Telefon nömrəsini kim bilir yazsın xahiş edirəm,1
"Əgər o vaxtı Rəhim bəy rüşvət siyasətinə qoşulsaydı( hərçənd ki, çoxları ona getdi) indi milyonu var idi. Mənə elə gəlir ki, bu sualı ancaq trollar verir.",0
"Bu kişidən nə istəyirlər axı? Deyib, ya deməyib. Hirslənəndə adam çox söz deyir. Əsas odur ki, vicdanın satmayıb. ",2
Men rehimin  dilinnen çıxan sozű eştmişem dedi ki şusa getse men başıma gűlle çaxaram bu sőzleri  dediyini gőzumle gorub qulaqımla eştmişem.,1
"Deyib sonra da sözünü yeyən ""kişi""",0
elcibeye xeyanet etdin sen,0
AXCP savadsız üzvləri bu hakmiyeti devirmək istiyir lakin bu istəkləri boğazlarından qalacaq,0
mən sizi başa düşdüm,1
bu yene kükreyib?menimde yadimdadir nümayiş idi Rehim dediki Şuşa getse men başima gülle çaxacam.Bu dövlete evvel Rehimde Etibarda İsa da Elide Elçibey Nemet peneh önce gelmişdiler neynediler? xalqi ne güne qoydular.Suret gencede hakimiyyet üsde ne hoqqalar çixardi? seslerini kesib otursunlar e bunlarin başi quş başidir idareçilik üçün deyil,0
"Rus iran siyaseti boyuk rol oynuyur, bu deyqeye kimi de. Real faktlara davam edir.",1
Bunlar şərəfsiz adamlardı Qarabağ bunların qurbanı oldu xəyanətkardırlar,0
Demisən yemisən,1
Lap axırda əla söylədiz,2
"Boş boş biri brivizi qirmayin,postsovet olkeleri sirasindan  hele hec bir olke oz gucune  erazi mubahiselerini  Rusiyanin cizdigi plan eksine hell ede bilmeyib.Siz de ede bilmezdz,nece ki sizden sonrakilar da bunu ede bilmilller.",1
Rehim bey guya veten xaini verilen adamlar xain idiki?eksine veten xaini verilen adamlarin coxu Azerbaycanin merd ogullari idi.,0
mimikalardan  sifet cizgilerinden ve beden hereketlerinden danşdiqlarinda hamsin yox çoxunda yalan olduqu qenaitine geldim.,0
Erməni gəldi qac dovşan kimi .Qorxaq millət satqinlar .hami kasiblar vuruşur qarabagda,0
Gözünün içinə kimi yalan deyirsən elə ovaxt özünü reklam edirdin yadındadımı gedib qazarmada öz adamlarınıa əsgərlərlə yatdın guya əsgərlərdən ayrılmırsan o yazıq Gəncəli balasını güllə baran edib öldürdülər adınıda üoydurtdun guya sənə sui qəsid edirdi bax sən bu idin hələ çox hadisələr var kim bu dünyada hamımız öz vətəninə öz xalqına xəyanət edibsə o dünyada cəhənnəmdə Allahım yandıracaq,0
"Ay xanım, surət,İsa, iskəndər, rəhim bunların hamısını atın arxivə, onları görəndə insan öz keçmişinə nifrət edir. Görmürsünüz nə yalan danışır.",0
